policy_id,collection_date,insurer,premium_amount,payment_mode,policy_duration,policy_type,customer_age,region,renewal_status,collection_month,premium_outlier_flag,duration_bucket,renewal_flag
POL0017252,2021-05-05,LIC,133422200,Annual,15,Term Life,45,North,Renewed,2021-05,0,11-15 Years,1
POL0006153,2021-05-05,LIC,142262200,Quarterly,15,Endowment,42,East,Renewed,2021-05,0,11-15 Years,1
POL0023713,2021-05-05,Aditya Birla Sun Life,133307400,Monthly,15,Endowment,30,West,Lapsed,2021-05,0,11-15 Years,0
POL0017691,2021-05-05,Max Life,170702000,Monthly,10,Whole Life,38,South,Renewed,2021-05,0,5-10 Years,1
POL0007094,2021-05-05,HDFC Life,91058100,Half-yearly,10,Money Back,41,East,Renewed,2021-05,0,5-10 Years,1
POL0003108,2021-05-05,Tata AIA,170883400,Monthly,10,Endowment,46,South,Lapsed,2021-05,0,5-10 Years,0
POL0012330,2021-05-05,LIC,201753200,Quarterly,25,Money Back,44,North,Renewed,2021-05,0,21-25 Years,1
POL0000524,2021-05-05,HDFC Life,103372500,Quarterly,5,Term Life,44,East,Renewed,2021-05,0,5-10 Years,1
POL0006547,2021-05-05,Max Life,244925700,Annual,15,Whole Life,47,West,Renewed,2021-05,0,11-15 Years,1
POL0003166,2021-05-05,Max Life,57787700,Monthly,10,Term Life,22,West,Renewed,2021-05,0,5-10 Years,1
POL0014216,2021-05-05,LIC,84010700,Quarterly,15,Term Life,38,West,Renewed,2021-05,0,11-15 Years,1
POL0021101,2021-05-05,Aditya Birla Sun Life,253469900,Annual,10,ULIP,63,West,Renewed,2021-05,0,5-10 Years,1
POL0009558,2021-05-05,LIC,78654500,Monthly,20,Term Life,39,South,Renewed,2021-05,0,16-20 Years,1
POL0008086,2021-05-05,SBI Life,242978600,Monthly,20,Endowment,43,North,Renewed,2021-05,0,16-20 Years,1
POL0024450,2021-05-05,ICICI Prudential,56308100,Quarterly,10,Term Life,35,North,Renewed,2021-05,0,5-10 Years,1
POL0023155,2021-05-05,SBI Life,169085900,Annual,20,Money Back,46,West,Lapsed,2021-05,0,16-20 Years,0
POL0000327,2021-05-05,LIC,77761000,Annual,10,Term Life,34,South,Renewed,2021-05,0,5-10 Years,1
POL0015584,2021-05-05,LIC,178649300,Monthly,10,Whole Life,36,North,Renewed,2021-05,0,5-10 Years,1
POL0021564,2021-05-05,LIC,194047700,Monthly,15,Endowment,54,North,Renewed,2021-05,0,11-15 Years,1
POL0009215,2021-05-05,LIC,168273600,Annual,10,Endowment,32,North,Renewed,2021-05,0,5-10 Years,1
POL0006483,2021-05-05,SBI Life,131772900,Monthly,20,Money Back,44,East,Renewed,2021-05,0,16-20 Years,1
POL0011139,2021-05-05,LIC,249355100,Annual,25,Money Back,40,East,Renewed,2021-05,0,21-25 Years,1
POL0000709,2021-05-05,LIC,51351400,Monthly,15,Endowment,30,South,Renewed,2021-05,0,11-15 Years,1
POL0008042,2021-05-05,Tata AIA,226499300,Half-yearly,15,Endowment,50,North,Renewed,2021-05,0,11-15 Years,1
POL0002803,2021-05-05,LIC,242826800,Annual,20,Endowment,52,Central,Renewed,2021-05,0,16-20 Years,1
POL0022392,2021-05-05,LIC,136804300,Quarterly,20,Term Life,35,Central,Lapsed,2021-05,0,16-20 Years,0
POL0019191,2021-05-05,LIC,158935900,Quarterly,10,Term Life,53,West,Renewed,2021-05,0,5-10 Years,1
POL0011231,2021-05-05,SBI Life,169281100,Annual,20,Endowment,30,West,Renewed,2021-05,0,16-20 Years,1
POL0019223,2021-05-05,SBI Life,150763400,Half-yearly,10,ULIP,40,Central,Renewed,2021-05,0,5-10 Years,1
POL0021594,2021-05-05,Bajaj Allianz,125723700,Quarterly,10,Term Life,50,West,Renewed,2021-05,0,5-10 Years,1
POL0014473,2021-05-05,Bajaj Allianz,124928500,Monthly,15,Endowment,41,North,Renewed,2021-05,0,11-15 Years,1
POL0016140,2021-05-05,HDFC Life,128903800,Annual,5,Term Life,51,West,Renewed,2021-05,0,5-10 Years,1
POL0003592,2021-05-05,SBI Life,216623500,Monthly,20,Endowment,38,West,Renewed,2021-05,0,16-20 Years,1
POL0002013,2021-05-05,LIC,172356200,Half-yearly,5,Whole Life,49,North,Lapsed,2021-05,0,5-10 Years,0
POL0006836,2021-05-05,Aditya Birla Sun Life,136160000,Quarterly,10,Term Life,56,West,Renewed,2021-05,0,5-10 Years,1
POL0010473,2021-05-05,Aditya Birla Sun Life,174623700,Monthly,20,Endowment,45,South,Renewed,2021-05,0,16-20 Years,1
POL0018697,2021-05-05,LIC,107687100,Monthly,15,Term Life,44,North,Renewed,2021-05,0,11-15 Years,1
POL0017031,2021-05-05,LIC,163317300,Annual,15,Whole Life,28,Northeast,Lapsed,2021-05,0,11-15 Years,0
POL0005992,2021-05-05,Aditya Birla Sun Life,142371100,Monthly,20,Term Life,55,Central,Lapsed,2021-05,0,16-20 Years,0
POL0001901,2021-05-05,LIC,208116800,Annual,15,Endowment,54,West,Renewed,2021-05,0,11-15 Years,1
POL0013750,2021-05-05,Aditya Birla Sun Life,112516800,Monthly,20,Money Back,35,West,Renewed,2021-05,0,16-20 Years,1
POL0023298,2021-05-05,LIC,202629400,Monthly,15,Endowment,44,North,Renewed,2021-05,0,11-15 Years,1
POL0013174,2021-05-05,SBI Life,219667300,Annual,25,ULIP,25,Central,Renewed,2021-05,0,21-25 Years,1
POL0011662,2021-05-05,ICICI Prudential,153689100,Monthly,15,ULIP,34,Northeast,Renewed,2021-05,0,11-15 Years,1
POL0021546,2021-05-05,Bajaj Allianz,107297800,Annual,10,Whole Life,36,Northeast,Renewed,2021-05,0,5-10 Years,1
POL0013803,2021-05-05,ICICI Prudential,204509100,Quarterly,15,Money Back,40,Northeast,Renewed,2021-05,0,11-15 Years,1
POL0021527,2021-05-06,LIC,129068100,Monthly,20,Term Life,33,Central,Renewed,2021-05,0,16-20 Years,1
POL0000382,2021-05-06,Bajaj Allianz,107377500,Monthly,10,Endowment,37,East,Renewed,2021-05,0,5-10 Years,1
POL0017762,2021-05-06,SBI Life,104420800,Quarterly,5,Term Life,51,East,Renewed,2021-05,0,5-10 Years,1
POL0015490,2021-05-06,Bajaj Allianz,110987300,Monthly,15,Endowment,32,South,Renewed,2021-05,0,11-15 Years,1
POL0017258,2021-05-06,LIC,218835400,Quarterly,20,ULIP,55,South,Renewed,2021-05,0,16-20 Years,1
POL0000151,2021-05-06,Aditya Birla Sun Life,112553100,Quarterly,20,Term Life,30,North,Renewed,2021-05,0,16-20 Years,1
POL0015127,2021-05-06,LIC,135465100,Quarterly,10,Endowment,27,South,Lapsed,2021-05,0,5-10 Years,0
POL0016878,2021-05-06,HDFC Life,162880500,Annual,25,Term Life,47,Central,Renewed,2021-05,0,21-25 Years,1
POL0011274,2021-05-06,LIC,77491500,Monthly,10,Term Life,32,East,Renewed,2021-05,0,5-10 Years,1
POL0014677,2021-05-06,LIC,172155700,Annual,15,ULIP,35,Central,Renewed,2021-05,0,11-15 Years,1
POL0019301,2021-05-06,HDFC Life,113754000,Quarterly,15,Money Back,37,Central,Lapsed,2021-05,0,11-15 Years,0
POL0009596,2021-05-06,LIC,155404900,Half-yearly,25,Money Back,30,West,Renewed,2021-05,0,21-25 Years,1
POL0014247,2021-05-06,LIC,178256200,Quarterly,15,Whole Life,33,West,Renewed,2021-05,0,11-15 Years,1
POL0005010,2021-05-06,LIC,202087300,Annual,20,ULIP,42,Central,Renewed,2021-05,0,16-20 Years,1
POL0023881,2021-05-06,LIC,159992700,Monthly,15,Money Back,48,North,Renewed,2021-05,0,11-15 Years,1
POL0006818,2021-05-06,SBI Life,125655000,Monthly,5,Money Back,57,North,Renewed,2021-05,0,5-10 Years,1
POL0016423,2021-05-06,LIC,240803600,Annual,25,ULIP,54,Northeast,Renewed,2021-05,0,21-25 Years,1
POL0001286,2021-05-06,Bajaj Allianz,193373400,Half-yearly,20,Money Back,41,Central,Renewed,2021-05,0,16-20 Years,1
POL0023457,2021-05-06,LIC,114695000,Quarterly,15,Endowment,30,East,Renewed,2021-05,0,11-15 Years,1
POL0015102,2021-05-06,LIC,102304500,Monthly,20,Term Life,26,South,Lapsed,2021-05,0,16-20 Years,0
POL0006508,2021-05-06,LIC,113641100,Quarterly,25,Endowment,25,North,Renewed,2021-05,0,21-25 Years,1
POL0021870,2021-05-06,SBI Life,127125500,Monthly,5,Money Back,41,West,Renewed,2021-05,0,5-10 Years,1
POL0000546,2021-05-06,SBI Life,137435900,Quarterly,20,Term Life,47,Northeast,Renewed,2021-05,0,16-20 Years,1
POL0015604,2021-05-06,LIC,135861600,Annual,10,Term Life,35,Northeast,Lapsed,2021-05,0,5-10 Years,0
POL0016060,2021-05-06,LIC,126482500,Annual,10,Term Life,47,East,Renewed,2021-05,0,5-10 Years,1
POL0005804,2021-05-06,HDFC Life,237070700,Quarterly,20,Endowment,50,Central,Lapsed,2021-05,0,16-20 Years,0
POL0023707,2021-05-06,HDFC Life,201831400,Annual,20,Endowment,43,Central,Renewed,2021-05,0,16-20 Years,1
POL0023017,2021-05-06,Max Life,153801100,Quarterly,15,Whole Life,34,North,Lapsed,2021-05,0,11-15 Years,0
POL0022004,2021-05-06,LIC,167003000,Monthly,15,ULIP,59,South,Renewed,2021-05,0,11-15 Years,1
POL0002268,2021-05-06,Max Life,198921200,Quarterly,10,Endowment,42,South,Lapsed,2021-05,0,5-10 Years,0
POL0002309,2021-05-06,LIC,289087400,Monthly,10,Whole Life,50,South,Lapsed,2021-05,0,5-10 Years,0
POL0013839,2021-05-06,HDFC Life,178301800,Annual,15,Endowment,38,South,Renewed,2021-05,0,11-15 Years,1
POL0018001,2021-05-06,Tata AIA,162435100,Annual,10,Money Back,49,South,Renewed,2021-05,0,5-10 Years,1
POL0007572,2021-05-06,LIC,172975200,Quarterly,10,Whole Life,51,North,Renewed,2021-05,0,5-10 Years,1
POL0013490,2021-05-06,SBI Life,187152400,Quarterly,10,ULIP,30,North,Renewed,2021-05,0,5-10 Years,1
POL0020268,2021-05-06,LIC,121776900,Monthly,20,Term Life,29,South,Renewed,2021-05,0,16-20 Years,1
POL0008090,2021-05-06,LIC,181091300,Quarterly,15,Endowment,44,North,Renewed,2021-05,0,11-15 Years,1
POL0023318,2021-05-06,LIC,116621900,Monthly,15,Term Life,54,South,Renewed,2021-05,0,11-15 Years,1
POL0004527,2021-05-06,Tata AIA,153921600,Annual,20,Term Life,28,East,Renewed,2021-05,0,16-20 Years,1
POL0020506,2021-05-06,LIC,194363500,Quarterly,5,Money Back,57,West,Renewed,2021-05,0,5-10 Years,1
POL0015814,2021-05-06,Max Life,81260400,Monthly,20,Term Life,36,West,Renewed,2021-05,0,16-20 Years,1
POL0003997,2021-05-06,Tata AIA,92290000,Quarterly,15,Term Life,37,South,Renewed,2021-05,0,11-15 Years,1
POL0014597,2021-05-06,LIC,134634000,Quarterly,10,Whole Life,38,South,Renewed,2021-05,0,5-10 Years,1
POL0013772,2021-05-06,SBI Life,89961300,Quarterly,20,Term Life,34,East,Renewed,2021-05,0,16-20 Years,1
POL0017708,2021-05-06,LIC,252979900,Monthly,20,Whole Life,53,South,Renewed,2021-05,0,16-20 Years,1
POL0002190,2021-05-06,LIC,215861500,Monthly,10,Whole Life,52,West,Renewed,2021-05,0,5-10 Years,1
POL0001397,2021-05-06,Max Life,249921700,Annual,20,Money Back,36,North,Renewed,2021-05,0,16-20 Years,1
POL0014848,2021-05-06,LIC,180777000,Annual,25,Term Life,45,East,Renewed,2021-05,0,21-25 Years,1
POL0002834,2021-05-06,LIC,155246500,Monthly,25,ULIP,28,South,Renewed,2021-05,0,21-25 Years,1
POL0013238,2021-05-06,LIC,112545300,Quarterly,10,Term Life,49,West,Renewed,2021-05,0,5-10 Years,1
POL0017520,2021-05-06,LIC,125086600,Annual,5,Term Life,45,East,Renewed,2021-05,0,5-10 Years,1
POL0021695,2021-05-06,Tata AIA,108789000,Quarterly,15,Term Life,41,Central,Renewed,2021-05,0,11-15 Years,1
POL0000963,2021-05-06,LIC,79829300,Monthly,15,Term Life,42,West,Lapsed,2021-05,0,11-15 Years,0
POL0013256,2021-05-06,Aditya Birla Sun Life,89573700,Quarterly,15,Term Life,33,Northeast,Lapsed,2021-05,0,11-15 Years,0
POL0017696,2021-05-06,Aditya Birla Sun Life,178583300,Monthly,15,Whole Life,41,South,Renewed,2021-05,0,11-15 Years,1
POL0009389,2021-05-06,LIC,283433300,Half-yearly,25,Whole Life,44,North,Renewed,2021-05,0,21-25 Years,1
POL0014512,2021-05-06,LIC,137129600,Annual,15,Term Life,51,North,Renewed,2021-05,0,11-15 Years,1
POL0019095,2021-05-06,SBI Life,181735900,Quarterly,15,ULIP,59,East,Lapsed,2021-05,0,11-15 Years,0
POL0015260,2021-05-06,Bajaj Allianz,131791500,Annual,5,Endowment,51,North,Renewed,2021-05,0,5-10 Years,1
POL0014058,2021-05-07,ICICI Prudential,90922400,Monthly,20,Endowment,18,West,Renewed,2021-05,0,16-20 Years,1
POL0023075,2021-05-07,LIC,185623400,Annual,15,Endowment,43,South,Renewed,2021-05,0,11-15 Years,1
POL0022309,2021-05-07,LIC,189125400,Quarterly,15,Endowment,52,East,Renewed,2021-05,0,11-15 Years,1
POL0014060,2021-05-07,LIC,122058200,Annual,20,Term Life,54,North,Renewed,2021-05,0,16-20 Years,1
POL0011967,2021-05-07,LIC,215430400,Monthly,25,Whole Life,34,East,Renewed,2021-05,0,21-25 Years,1
POL0020681,2021-05-07,ICICI Prudential,124367200,Half-yearly,15,Endowment,28,South,Lapsed,2021-05,0,11-15 Years,0
POL0005348,2021-05-07,LIC,135688000,Monthly,15,Endowment,37,West,Renewed,2021-05,0,11-15 Years,1
POL0023126,2021-05-07,LIC,112248600,Quarterly,10,Term Life,44,South,Renewed,2021-05,0,5-10 Years,1
POL0024478,2021-05-07,LIC,124770400,Monthly,20,Term Life,51,Central,Renewed,2021-05,0,16-20 Years,1
POL0020689,2021-05-07,LIC,229434500,Monthly,10,Money Back,59,Central,Renewed,2021-05,0,5-10 Years,1
POL0004467,2021-05-07,LIC,179517300,Monthly,15,Whole Life,34,South,Renewed,2021-05,0,11-15 Years,1
POL0014248,2021-05-07,LIC,86578200,Quarterly,15,Term Life,35,Central,Lapsed,2021-05,0,11-15 Years,0
POL0011802,2021-05-07,LIC,145544600,Monthly,10,Endowment,55,Central,Lapsed,2021-05,0,5-10 Years,0
POL0015350,2021-05-07,Tata AIA,124102800,Annual,25,Term Life,39,East,Renewed,2021-05,0,21-25 Years,1
POL0006265,2021-05-07,LIC,136784100,Annual,20,Term Life,47,West,Renewed,2021-05,0,16-20 Years,1
POL0024406,2021-05-07,LIC,241424400,Quarterly,15,Whole Life,47,West,Renewed,2021-05,0,11-15 Years,1
POL0013181,2021-05-07,LIC,97111500,Annual,15,ULIP,35,West,Renewed,2021-05,0,11-15 Years,1
POL0016687,2021-05-07,LIC,153246300,Quarterly,20,Whole Life,36,North,Renewed,2021-05,0,16-20 Years,1
POL0003258,2021-05-07,LIC,122626400,Monthly,15,Endowment,43,South,Renewed,2021-05,0,11-15 Years,1
POL0022811,2021-05-07,LIC,120698200,Quarterly,10,Endowment,38,North,Renewed,2021-05,0,5-10 Years,1
POL0000268,2021-05-07,SBI Life,182907600,Half-yearly,10,Term Life,59,North,Lapsed,2021-05,0,5-10 Years,0
POL0007971,2021-05-07,Bajaj Allianz,154910200,Monthly,20,Term Life,58,North,Renewed,2021-05,0,16-20 Years,1
POL0012134,2021-05-07,LIC,153361300,Annual,5,Endowment,34,West,Renewed,2021-05,0,5-10 Years,1
POL0012612,2021-05-07,LIC,117335000,Quarterly,15,Term Life,43,South,Renewed,2021-05,0,11-15 Years,1
POL0016273,2021-05-07,Bajaj Allianz,89602600,Monthly,10,Money Back,28,Central,Renewed,2021-05,0,5-10 Years,1
POL0022687,2021-05-07,LIC,157109500,Quarterly,10,ULIP,42,East,Renewed,2021-05,0,5-10 Years,1
POL0020758,2021-05-07,LIC,142658400,Monthly,20,Term Life,41,South,Renewed,2021-05,0,16-20 Years,1
POL0009546,2021-05-07,LIC,181691300,Monthly,25,Term Life,44,North,Renewed,2021-05,0,21-25 Years,1
POL0008657,2021-05-07,LIC,103326200,Annual,25,Term Life,45,South,Renewed,2021-05,0,21-25 Years,1
POL0017176,2021-05-07,Tata AIA,193954500,Half-yearly,15,Endowment,37,Central,Renewed,2021-05,0,11-15 Years,1
POL0009526,2021-05-07,LIC,225202600,Monthly,20,Whole Life,48,South,Renewed,2021-05,0,16-20 Years,1
POL0001692,2021-05-07,LIC,84818600,Monthly,15,Term Life,41,North,Renewed,2021-05,0,11-15 Years,1
POL0016498,2021-05-07,LIC,166945700,Annual,15,Endowment,51,North,Renewed,2021-05,0,11-15 Years,1
POL0022180,2021-05-07,LIC,113154000,Half-yearly,15,Term Life,38,North,Renewed,2021-05,0,11-15 Years,1
POL0021627,2021-05-07,Aditya Birla Sun Life,92459400,Monthly,10,Money Back,48,East,Renewed,2021-05,0,5-10 Years,1
POL0010470,2021-05-07,Bajaj Allianz,95832000,Monthly,5,Term Life,62,South,Renewed,2021-05,0,5-10 Years,1
POL0003580,2021-05-07,Tata AIA,122676800,Quarterly,10,Endowment,44,Central,Renewed,2021-05,0,5-10 Years,1
POL0010113,2021-05-07,HDFC Life,265792200,Monthly,25,Whole Life,43,East,Renewed,2021-05,0,21-25 Years,1
POL0003582,2021-05-07,LIC,164910200,Monthly,10,ULIP,31,West,Renewed,2021-05,0,5-10 Years,1
POL0001893,2021-05-07,SBI Life,175559700,Annual,25,ULIP,27,South,Renewed,2021-05,0,21-25 Years,1
POL0003421,2021-05-07,LIC,171834800,Monthly,15,Endowment,47,Central,Renewed,2021-05,0,11-15 Years,1
POL0020526,2021-05-07,ICICI Prudential,116104400,Monthly,15,Whole Life,29,South,Renewed,2021-05,0,11-15 Years,1
POL0000338,2021-05-07,Aditya Birla Sun Life,207085600,Annual,10,Endowment,53,Central,Lapsed,2021-05,0,5-10 Years,0
POL0007451,2021-05-07,HDFC Life,83241900,Monthly,15,Term Life,34,North,Renewed,2021-05,0,11-15 Years,1
POL0020172,2021-05-07,ICICI Prudential,234980500,Monthly,10,ULIP,58,South,Renewed,2021-05,0,5-10 Years,1
POL0001609,2021-05-07,LIC,149007100,Annual,15,Money Back,49,West,Renewed,2021-05,0,11-15 Years,1
POL0024637,2021-05-07,ICICI Prudential,240676100,Half-yearly,10,Endowment,45,North,Renewed,2021-05,0,5-10 Years,1
POL0022230,2021-05-07,LIC,216969500,Quarterly,20,Money Back,47,East,Renewed,2021-05,0,16-20 Years,1
POL0016324,2021-05-07,SBI Life,140560100,Quarterly,15,Term Life,65,South,Renewed,2021-05,0,11-15 Years,1
POL0010749,2021-05-07,SBI Life,158799000,Monthly,10,Endowment,51,South,Renewed,2021-05,0,5-10 Years,1
POL0004451,2021-05-07,HDFC Life,88019100,Monthly,15,Term Life,30,Central,Lapsed,2021-05,0,11-15 Years,0
POL0015120,2021-05-07,LIC,151084800,Monthly,20,ULIP,58,Central,Renewed,2021-05,0,16-20 Years,1
POL0009049,2021-05-07,LIC,184097500,Monthly,10,Endowment,64,West,Renewed,2021-05,0,5-10 Years,1
POL0022604,2021-05-07,LIC,157578200,Monthly,20,Money Back,44,North,Renewed,2021-05,0,16-20 Years,1
POL0000552,2021-05-07,LIC,111511400,Monthly,5,Money Back,57,South,Renewed,2021-05,0,5-10 Years,1
POL0006432,2021-05-07,LIC,114766500,Quarterly,5,Endowment,49,South,Renewed,2021-05,0,5-10 Years,1
POL0000311,2021-05-08,LIC,157183600,Monthly,20,Endowment,49,West,Lapsed,2021-05,0,16-20 Years,0
POL0016216,2021-05-08,LIC,172017700,Monthly,15,Endowment,48,East,Renewed,2021-05,0,11-15 Years,1
POL0017368,2021-05-08,LIC,133858400,Annual,10,Term Life,45,Central,Renewed,2021-05,0,5-10 Years,1
POL0015447,2021-05-08,HDFC Life,151086100,Monthly,10,Term Life,41,South,Renewed,2021-05,0,5-10 Years,1
POL0015085,2021-05-08,LIC,271714900,Annual,20,Whole Life,47,South,Renewed,2021-05,0,16-20 Years,1
POL0003198,2021-05-08,LIC,135487000,Annual,20,Money Back,27,North,Renewed,2021-05,0,16-20 Years,1
POL0023753,2021-05-08,Aditya Birla Sun Life,101609200,Monthly,15,ULIP,38,West,Renewed,2021-05,0,11-15 Years,1
POL0014270,2021-05-08,LIC,143782000,Monthly,10,Term Life,72,South,Lapsed,2021-05,0,5-10 Years,0
POL0010273,2021-05-08,Tata AIA,120800300,Monthly,25,Term Life,43,South,Renewed,2021-05,0,21-25 Years,1
POL0019145,2021-05-08,Tata AIA,161424400,Quarterly,10,Whole Life,36,South,Renewed,2021-05,0,5-10 Years,1
POL0018806,2021-05-08,LIC,102005800,Monthly,5,ULIP,39,West,Lapsed,2021-05,0,5-10 Years,0
POL0010373,2021-05-08,Aditya Birla Sun Life,87776300,Monthly,15,Term Life,32,North,Renewed,2021-05,0,11-15 Years,1
POL0010992,2021-05-08,Aditya Birla Sun Life,147627600,Annual,15,Money Back,46,South,Renewed,2021-05,0,11-15 Years,1
POL0014826,2021-05-08,LIC,162698800,Annual,20,ULIP,25,North,Renewed,2021-05,0,16-20 Years,1
POL0023168,2021-05-08,LIC,130578500,Monthly,10,Endowment,41,Northeast,Renewed,2021-05,0,5-10 Years,1
POL0013230,2021-05-08,LIC,134057800,Monthly,10,Money Back,44,North,Renewed,2021-05,0,5-10 Years,1
POL0023443,2021-05-08,HDFC Life,156984800,Monthly,20,ULIP,42,North,Renewed,2021-05,0,16-20 Years,1
POL0011254,2021-05-08,Aditya Birla Sun Life,143271400,Annual,10,Term Life,60,South,Renewed,2021-05,0,5-10 Years,1
POL0005064,2021-05-08,LIC,149599800,Annual,20,Endowment,38,Central,Renewed,2021-05,0,16-20 Years,1
POL0013195,2021-05-08,LIC,124487600,Annual,20,Term Life,46,North,Renewed,2021-05,0,16-20 Years,1
POL0020238,2021-05-08,LIC,139115500,Annual,10,Endowment,45,South,Renewed,2021-05,0,5-10 Years,1
POL0012163,2021-05-08,Max Life,205095100,Monthly,20,Money Back,61,Central,Renewed,2021-05,0,16-20 Years,1
POL0023191,2021-05-08,LIC,299573500,Quarterly,10,Whole Life,53,South,Renewed,2021-05,0,5-10 Years,1
POL0001127,2021-05-08,LIC,97868800,Monthly,5,Endowment,29,North,Renewed,2021-05,0,5-10 Years,1
POL0010823,2021-05-08,SBI Life,179131500,Monthly,15,ULIP,49,South,Renewed,2021-05,0,11-15 Years,1
POL0002721,2021-05-08,HDFC Life,133262500,Quarterly,20,Term Life,42,North,Renewed,2021-05,0,16-20 Years,1
POL0002344,2021-05-08,LIC,145285900,Monthly,15,ULIP,45,East,Lapsed,2021-05,0,11-15 Years,0
POL0017440,2021-05-08,LIC,215376200,Quarterly,5,Whole Life,56,Northeast,Renewed,2021-05,0,5-10 Years,1
POL0004817,2021-05-08,LIC,140021800,Annual,10,Endowment,35,West,Renewed,2021-05,0,5-10 Years,1
POL0011308,2021-05-08,Max Life,169122500,Monthly,25,ULIP,49,West,Renewed,2021-05,0,21-25 Years,1
POL0008496,2021-05-08,Aditya Birla Sun Life,222585000,Quarterly,20,ULIP,46,West,Renewed,2021-05,0,16-20 Years,1
POL0024721,2021-05-08,ICICI Prudential,238790800,Monthly,25,ULIP,51,West,Renewed,2021-05,0,21-25 Years,1
POL0010816,2021-05-08,Bajaj Allianz,125260800,Annual,15,Term Life,52,West,Renewed,2021-05,0,11-15 Years,1
POL0023601,2021-05-08,LIC,169489600,Monthly,15,Whole Life,43,West,Renewed,2021-05,0,11-15 Years,1
POL0007855,2021-05-08,HDFC Life,104155100,Monthly,20,Whole Life,25,South,Renewed,2021-05,0,16-20 Years,1
POL0009977,2021-05-08,LIC,135824200,Monthly,10,Whole Life,58,North,Renewed,2021-05,0,5-10 Years,1
POL0013876,2021-05-08,Bajaj Allianz,147095500,Quarterly,20,ULIP,42,North,Renewed,2021-05,0,16-20 Years,1
POL0018429,2021-05-08,Tata AIA,120128300,Quarterly,25,Term Life,24,South,Renewed,2021-05,0,21-25 Years,1
POL0004430,2021-05-08,Bajaj Allianz,160053900,Monthly,15,ULIP,43,West,Renewed,2021-05,0,11-15 Years,1
POL0022927,2021-05-08,SBI Life,111897100,Quarterly,15,Term Life,49,South,Renewed,2021-05,0,11-15 Years,1
POL0018820,2021-05-08,Tata AIA,190842900,Half-yearly,10,Endowment,51,Northeast,Renewed,2021-05,0,5-10 Years,1
POL0005656,2021-05-08,LIC,105906200,Monthly,10,Money Back,33,Central,Renewed,2021-05,0,5-10 Years,1
POL0024889,2021-05-08,Aditya Birla Sun Life,97130600,Half-yearly,15,Money Back,27,West,Renewed,2021-05,0,11-15 Years,1
POL0017918,2021-05-08,LIC,119632500,Monthly,5,ULIP,49,East,Renewed,2021-05,0,5-10 Years,1
POL0009073,2021-05-08,LIC,152969300,Quarterly,25,ULIP,34,North,Renewed,2021-05,0,21-25 Years,1
POL0021917,2021-05-08,SBI Life,87373300,Quarterly,10,Term Life,42,East,Renewed,2021-05,0,5-10 Years,1
POL0016035,2021-05-08,Max Life,119095900,Monthly,20,Term Life,43,North,Renewed,2021-05,0,16-20 Years,1
POL0001604,2021-05-08,LIC,142140100,Monthly,20,Whole Life,18,North,Renewed,2021-05,0,16-20 Years,1
POL0006340,2021-05-08,LIC,213367900,Quarterly,25,Endowment,62,South,Renewed,2021-05,0,21-25 Years,1
POL0020192,2021-05-08,LIC,90956500,Quarterly,20,Term Life,36,North,Renewed,2021-05,0,16-20 Years,1
POL0010248,2021-05-08,LIC,270490000,Annual,15,Whole Life,43,North,Renewed,2021-05,0,11-15 Years,1
POL0006615,2021-05-08,LIC,80310200,Monthly,20,Term Life,28,West,Renewed,2021-05,0,16-20 Years,1
POL0020066,2021-05-08,LIC,80195100,Monthly,5,Term Life,31,East,Renewed,2021-05,0,5-10 Years,1
